"Stories","Informed","DNA","GM","NaturalSelection","PCR","UndDNA","UndGM","UndNaturalSelection","UndPCR","BeforePand_1","BeforePand_2","BeforePand_3","ViewChange1","ViewChange2","ViewChange3","Statements_1","Statements_2","Statements_3","Statements_4","Statements_5","Statements_6","Statements_7","Statements_8","Statements_9","Statements_10","Statements_11","Statements_12","AttGenetics","Optimism","SciRelationship","ThreeMonths1","ThreeMonths2","ThreeMonths3","ThreeMonths4","ThreeMonths5","ThreeMonths6","WhoTrust01","WhoTrust02","WhoTrust03","WhoTrust04","WhoTrust05","WhoTrust06","WhoTrust07","WhoTrust08","WhoTrust09","WhoTrust10","WhichTrust01","WhichTrust02","WhichTrust03","WhichTrust04","WhichTrust05","WhichTrust06","WhichTrust07","WhichTrust08","WhichTrust09","WhichTrust10","WhichTrust11","WhichTrust12","WhichTrust13","WhichTrust14","WhichTrust15","WhichTrust16","WhichTrust17","HeardGenes","ThoughtGenes","TheseDays","TrustSci","TrustGenet","TrustGeol","PandTrustSci","PandTrustGenet","PandTrustGeol","Pfiz","Glaxo","HadCov","CovVac","PV11_Mode","PV11_Weight","SF_Region_N","RS_Age_Exact","RS_Sex","RS_EthnicGroup","RS_Religiosity","RS_EnglishLanguage","RS_EducationLevel","RS_NSSEC_OperationalCat","RS_Twitter","RS_LinkedIn","RS_Smartphone","RS_PoliticalEngagement","RS_ClimateChange","SF_OAC","sci_self_under","gen_self_under","scigen_self_under","self_change_under","attitude_prior","attitude_change","sci_know","ThreeMonthExposure","Who2Trust","GeneConciousness","TrustScientists","ChangeTrustScientists","HadCov_recoded","CovVac_recoded","Age","education_level","religion"
4,3,4,4,4,2,0,0,0,1,0,1,0,0,-1,1,1,1,1,1,1,1,0,1,0,-1,-1,-1,0.5,0.5,0.5,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,4,4,0,-1,-1,-1,1,1,1,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.5126630500931,"E12000006 (East of England)",54,"Male","White British","Not religious","English is only language","Non-degree level qualifications","L7.2: Intermediate sales and service occupations","No","No","Yes","Not very closely","It is mainly caused by human activity","Older farming communities",0.875,0.875,0.875,0.25,0.166666666666667,0,0.3,0.4,0.333333333333333,0.8,-0.5,0.5,0,1,54,1,0
4,3,4,3,3,3,0,0,0,1,1,1,-2,0,0,0,1,1,-1,0,1,1,-1,1,1,1,1,-1,1,0.5,0.5,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,5,-1,1,1,1,0,0,0,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.544894947480711,"E12000006 (East of England)",50,"Female","Any other White background","Religious (practising)","English is a second language (at most)","No academic or vocational qualifications","L12.2: Semi-routine service occupations","No","No","Yes","Very closely","It is mainly caused by human activity","Older farming communities",0.875,0.8125,0.8125,0.25,0,0,0.5,0.4,0.0666666666666667,0.9,0.5,0,0,1,50,0,2
3,3,2,2,2,3,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0.5,1,0.5,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,3,0,1,1,1,1,0,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.843717046432673,"E12000007 (London)",32,"Female","Indian","Religious (practising)","English is a second language (at most)","Degree level qualification(s)","L2: Higher managerial and administrative occupations","No","No","Yes","Fairly closely","It is partly caused by natural processes and partly caused by human activity","Indian tech achievers",0.75,0.5625,0.5625,0.5,0,0,0.7,0.4,0.133333333333333,0.6,0.5,0.166666666666667,0,1,32,2,2
4,4,4,4,4,4,0,0,0,0,1,2,2,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,4,3,-1,1,1,2,0,0,0,NA,1,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.959433853489835,"E12000007 (London)",82,"Male","White British","Not religious","English is main language but not the only one","Degree level qualification(s)","L2: Higher managerial and administrative occupations","No","No","No","Fairly closely","It is mainly caused by natural processes","Indian tech achievers",1,1,1,0,0.833333333333333,0,0.9,0.8,0.466666666666667,0.7,0.666666666666667,0,0,1,82,2,0
3,3,4,4,1,4,0,0,0,1,0,0,-2,0,0,-1,1,-1,-1,1,1,1,-1,1,1,-1,1,-1,0,0.5,0.5,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,2,-2,0,0,-2,NA,"Yes, my own suspicions","No, I would not get vaccinated","Telephone interview",1.07309486250737,"E12000007 (London)",51,"Male","Any other White background","Not religious","English is a second language (at most)","Non-degree level qualifications","L9.1: Own account workers (non-professional)","No","No","Yes","Fairly closely","It is entirely caused by natural processes","Multi-ethnic professionals with families",0.75,0.8125,0.8125,0.25,-0.333333333333333,-0.333333333333333,0.2,0.4,0,0.1,0.333333333333333,-0.333333333333333,1,0,51,1,0
3,2,3,3,0,2,0,0,0,1,0,-1,-1,0,0,0,1,1,1,1,0,0,0,1,0,0,-1,1,-0.5,1,0.5,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3,-1,1,-1,-1,2,1,1,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.722915537567419,"E12000008 (SE England)",49,"Female","Mixed/Multiple ethnic groups","Not religious","English is only language","Non-degree level qualifications","L4.1: Lower professional and higher technical occupations - ‘Traditional’ employees","No","Yes","Yes","Fairly closely","It is entirely caused by human activity","Indian tech achievers",0.625,0.5,0.5,0.25,-0.333333333333333,0,0.5,0.4,0.2,0.4,-0.166666666666667,0.666666666666667,0,1,49,1,0
4,3,3,3,2,3,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,-1,0,0.5,1,0.5,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,3,1,0,1,1,1,1,0,0,NA,1,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.69424554469788,"E12000008 (SE England)",64,"Male","White British","Not religious","English is only language","Non-degree level qualifications","L3.2: Higher professional occupations -  ‘New’ employees","No","Yes","Yes","Fairly closely","It is mainly caused by human activity","Multi-ethnic suburbia",0.875,0.6875,0.6875,0.25,0.333333333333333,0,0.6,0.6,0.533333333333333,0.4,0.5,0.166666666666667,0,1,64,1,0
3,2,2,3,3,0,1,0,0,0,0,0,-1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0.5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,-2,0,0,0,2,0,0,1,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.937719109457461,"E12000008 (SE England)",66,"Male","White British","Religious (practising)","English is only language","Non-degree level qualifications","L2: Higher managerial and administrative occupations","No","No","No","Very closely","It is mainly caused by human activity","Ageing in suburbia",0.625,0.5,0.5,0.25,-0.166666666666667,0.333333333333333,0.7,0.2,0.133333333333333,0.4,0,0.333333333333333,0,1,66,1,2
3,3,3,3,3,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,-1,1,-1,0,0.5,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.406042020888682,"E12000008 (SE England)",68,"Female","White British","Religious (practising)","English is only language","Non-degree level qualifications","L7.1: Intermediate clerical and administrative occupations","No","No","Yes","Not very closely","It is mainly caused by human activity","Detached retirement living",0.75,0.5625,0.5625,0,0.333333333333333,0,0.5,0,0.266666666666667,0,0.5,0,0,1,68,1,2
4,3,4,4,4,2,0,0,0,1,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,0,0,2,0,0,0,0,NA,"Yes, my own suspicions","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.506867427018976,"E12000008 (SE England)",60,"Male","White British","Not religious","English is only language","Degree level qualification(s)","L8.1: Employers in small establishments in industry, commerce, services etc.","Yes","Yes","Yes","Very closely","It is mainly caused by human activity","Ageing rural flat tenants",0.875,0.875,0.875,0.25,0.333333333333333,0,0.9,0.6,0.133333333333333,0,0.333333333333333,0,1,1,60,2,0
4,3,3,2,3,3,0,0,0,1,2,2,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,3,-2,2,2,2,0,0,0,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.914738984444574,"E12000008 (SE England)",63,"Female","White British","Religious (not actively practising)","English is main language but not the only one","Degree level qualification(s)",NA,"No","No","Yes","Very closely","It is entirely caused by human activity","Older workers and retirement",0.875,0.6875,0.6875,0.25,0.833333333333333,0,1,0.4,0.2,0.7,1,0,0,1,63,2,1
2,2,4,4,4,0,0,0,0,0,2,0,-1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,0.5,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,-1,1,1,1,0,0,0,0,NA,"No","Yes, but I am yet to be vaccinated","Telephone interview",2.20984548619814,"E12000008 (SE England)",24,"Male","White British","Not religious","English is main language but not the only one","Non-degree level qualifications","L13.1: Routine sales and service occupations","No","No","Yes","Not at all","It is mainly caused by human activity","Delayed retirement",0.5,0.75,0.75,0,0.166666666666667,0,0.9,0.6,0.733333333333333,0.2,0.5,0,0,1,24,1,0
3,3,3,3,3,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,-1,1,1,1,0.5,0.5,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,3,1,0,1,1,0,0,0,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.03553894771599,"E12000008 (SE England)",70,"Female","White British","Religious (practising)","English is only language","Non-degree level qualifications","L4.1: Lower professional and higher technical occupations - ‘Traditional’ employees","No","No","No","Not very closely","It is mainly caused by human activity","Indian tech achievers",0.75,0.625,0.625,0,0.166666666666667,0,0.8,0.6,0.266666666666667,0.4,0.333333333333333,0,0,1,70,1,2
4,4,4,4,4,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,-2,2,2,2,0,0,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.596767229674298,"E12000008 (SE England)",48,"Male","Any other White background","Not religious","English is a second language (at most)","Degree level qualification(s)","L14: Never worked and long-term unemployed","Yes","Yes","Yes","Fairly closely","It is entirely caused by human activity","Comfortable suburbia",1,0.75,0.75,0,0.5,0,0.9,0.4,0.333333333333333,0.2,1,0,0,1,48,2,0
4,3,3,3,2,4,0,0,0,1,0,0,-1,0,1,-1,1,1,0,1,1,0,1,1,0,1,0,0,0.5,0.5,0.5,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,NA,1,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.24133971128418,"E12000008 (SE England)",72,"Male","White British","Religious (not actively practising)","English is only language","Non-degree level qualifications","L13.4: Routine operative occupations","No","No","Yes","Fairly closely","It is mainly caused by human activity","Detached retirement living",0.875,0.75,0.75,0.25,-0.166666666666667,0,0.5,0.4,0.0666666666666667,0.2,0.333333333333333,0,0,1,72,1,1
2,2,2,2,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,-1,-1,1,-1,1,-1,1,1,NA,0.5,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,3,0,2,1,2,2,0,0,NA,1,"No","Yes, and I have already been vaccinated","Telephone interview",0.482336049399122,"E12000008 (SE England)",74,"Male","White British","Religious (not actively practising)","English is only language","Non-degree level qualifications",NA,"No","No","No","Fairly closely","It is mainly caused by human activity","Communal retirement",0.5,0.25,0.25,0,0.5,0.333333333333333,0.4,0.2,0.533333333333333,0.4,0.833333333333333,0.333333333333333,0,1,74,1,1
3,2,4,4,3,1,0,0,0,0,-1,0,0,0,0,0,1,1,1,-1,1,0,0,-1,-1,-1,1,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,-1,1,0,1,0,0,0,NA,0,"No","Yes, but I am yet to be vaccinated","Online s/cquestionnaire",3.14360474068784,"N99999999 (Northern Ireland)",37,"Male","White British","Religious (practising)","English is main language but not the only one","Non-degree level qualifications","L14: Never worked and long-term unemployed","No","No","Yes","Not very closely","It is partly caused by natural processes and partly caused by human activity","Young hard-pressed families",0.625,0.75,0.75,0,-0.166666666666667,0,0,0,0.0666666666666667,0.2,0.333333333333333,0,0,1,37,1,2
4,3,3,3,3,3,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0.5,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,4,5,0,1,1,1,1,1,0,NA,0,"Yes, confirmed by a positive test","Yes, and I have already been vaccinated","Online s/cquestionnaire",3.20255036030098,"N99999999 (Northern Ireland)",44,"Male","White British","Religious (practising)","English is main language but not the only one","Degree level qualification(s)","L4.1: Lower professional and higher technical occupations - ‘Traditional’ employees","No","Yes","Yes","Fairly closely","It is mainly caused by human activity","Renting hard-pressed workers",0.875,0.75,0.75,0,0.166666666666667,0.666666666666667,0.8,0.6,0.466666666666667,0.9,0.5,0.333333333333333,1,1,44,2,2
3,3,2,2,2,0,0,0,0,0,1,0,-1,0,0,0,1,1,1,0,1,-1,1,1,1,1,-1,0,0.5,0.5,0.5,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,3,4,-1,0,0,1,1,0,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.25560438748719,"N99999999 (Northern Ireland)",65,"Female","White British","Not religious","English is main language but not the only one","Degree level qualification(s)","L9.1: Own account workers (non-professional)","No","Yes","Yes","Very closely","It is mainly caused by human activity","Hampered aspiration",0.75,0.375,0.375,0,0,0,0.4,0.6,0.4,0.7,0.166666666666667,0.166666666666667,0,1,65,2,0
3,3,4,0,2,4,0,0,0,1,0,1,-1,0,1,0,1,1,-1,1,-1,0,0,1,1,1,-1,1,NA,1,0.5,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,-1,0,0,0,1,NA,NA,NA,NA,"Yes, my own suspicions","Yes, but I am yet to be vaccinated","Online s/cquestionnaire",1.76027252122208,"N99999999 (Northern Ireland)",27,"Male","White British","Not religious","English is only language","Degree level qualification(s)","L12.6: Semi-routine clerical occupations","No","No","Yes","Fairly closely","It is entirely caused by human activity","Renting hard-pressed workers",0.75,0.625,0.625,0.25,0,0.333333333333333,0.5,0.4,0.333333333333333,0,0,NA,1,1,27,2,0
4,2,2,1,1,1,0,0,0,0,-1,0,0,0,0,0,-1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,0,-0.5,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,-1,-1,-1,0,NA,"Yes, my own suspicions","Yes, but I am yet to be vaccinated","Online s/cquestionnaire",3.24484992043365,"N99999999 (Northern Ireland)",18,"Male","Any other White background","Not religious","English is main language but not the only one","Non-degree level qualifications","L12.2: Semi-routine service occupations","Yes","No","Yes","Very closely","It is partly caused by natural processes and partly caused by human activity","Rural life",0.75,0.3125,0.3125,0,-0.166666666666667,0,-0.2,0.2,0.0666666666666667,0.6,0,-0.5,1,1,18,1,0
2,1,1,1,3,3,0,0,1,1,1,0,0,0,0,0,1,1,1,1,-1,1,-1,0,1,1,-1,0,NA,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-1,0,0,NA,-2,"No","No, I would not get vaccinated","Online s/cquestionnaire",2.81544946190392,"N99999999 (Northern Ireland)",40,"Male","Any other White background","Not religious","English is only language","Non-degree level qualifications","L11.1: Lower technical craft occupations","No","No","Yes","Fairly closely","I dont think there is such a thing as climate change","Rural life",0.375,0.5,0.5,0.5,0.166666666666667,0,0.6,0.2,0,0,0,-0.166666666666667,0,0,40,1,0
2,1,2,2,2,0,0,-1,0,0,-2,-2,1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,2,-1,-1,-2,-2,0,NA,NA,-1,"No","Prefer not to answer","Online s/cquestionnaire",2.46084704148696,"N99999999 (Northern Ireland)",61,"Male","White British","Religious (practising)","English is only language","Non-degree level qualifications","L3.1: Higher professional occupations - ‘Traditional’ employees","No","No","No","Not very closely","It is entirely caused by natural processes","Communal retirement",0.375,0.375,0.375,-0.25,-0.5,0,0,0,0.0666666666666667,0.1,-0.666666666666667,NA,0,NA,61,1,2
3,3,3,3,2,0,0,0,0,0,-1,-1,0,1,-1,0,1,1,1,0,0,1,-1,1,1,1,1,0,0,-0.5,0.5,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,-1,0,0,0,1,NA,NA,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.82020064242816,"N99999999 (Northern Ireland)",45,"Female","White British","Religious (practising)","English is only language","Non-degree level qualifications","L13.1: Routine sales and service occupations","No","No","Yes","Not very closely","It is mainly caused by human activity","Hard-Pressed European Settlers",0.75,0.5,0.5,0,-0.333333333333333,0,0.8,0.2,0.4,0.2,0,NA,0,1,45,1,2
3,3,3,3,3,3,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,3,3,0,1,1,2,0,0,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.96095294638187,"N99999999 (Northern Ireland)",62,"Male","White British","Not religious","English is only language","Non-degree level qualifications","L7.2: Intermediate sales and service occupations","No","No","Yes","Fairly closely","It is entirely caused by human activity","Communal retirement",0.75,0.75,0.75,0.25,0.5,0,0.9,0.4,0.266666666666667,0.6,0.666666666666667,0,0,1,62,1,0
4,3,3,3,4,2,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,4,3,0,2,1,2,2,2,0,0,NA,"No","Yes, but I am yet to be vaccinated","Online s/cquestionnaire",1.56366607233747,"N99999999 (Northern Ireland)",23,"Female","Any other Asian background","Not religious","English is main language but not the only one","Non-degree level qualifications","L15: Full-time students","No","Yes","Yes","Fairly closely","It is entirely caused by human activity","Students and professionals",0.875,0.75,0.75,0.5,0.333333333333333,0.666666666666667,1,0.8,0.466666666666667,0.7,0.833333333333333,0.666666666666667,0,1,23,1,0
4,4,3,3,3,1,1,0,0,0,-2,-2,-2,-1,-1,0,1,1,1,1,1,0,0,1,-1,1,1,0,-0.5,0.5,0.5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,2,-1,-2,-2,-2,-2,-2,NA,1,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.45247892971069,"N99999999 (Northern Ireland)",60,"Male","White British","Religious (practising)","English is only language","Degree level qualification(s)","L3.2: Higher professional occupations -  ‘New’ employees","Yes","No","Yes","Very closely","It is partly caused by natural processes and partly caused by human activity","White suburban communities",1,0.625,0.625,0.25,-1,-0.666666666666667,0.6,0.4,0.0666666666666667,0.2,-0.833333333333333,-1,0,1,60,2,2
4,3,4,4,4,2,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,3,3,-1,2,2,2,0,0,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",2.06621456312538,"N99999999 (Northern Ireland)",19,"Female","White British","Religious (not actively practising)","English is only language","Non-degree level qualifications","L12.1: Semi-routine sales occupations","No","No","Yes","Not very closely","It is mainly caused by human activity","Detached retirement living",0.875,0.875,0.875,0.25,0.333333333333333,0,1,0.8,0.333333333333333,0.6,1,0,0,1,19,1,1
4,3,3,4,4,3,0,0,0,0,2,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,3,3,-1,0,0,0,1,0,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.621230512300951,"N99999999 (Northern Ireland)",62,"Male","White British","Religious (practising)","English is only language","Degree level qualification(s)","L2: Higher managerial and administrative occupations","No","No","Yes","Fairly closely","It is mainly caused by human activity","Older workers and retirement",0.875,0.875,0.875,0,0.5,0,1,0.8,0.266666666666667,0.6,0,0.166666666666667,0,1,62,2,2
4,3,4,4,4,1,0,0,0,0,1,2,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,3,3,-1,2,1,2,0,0,0,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.82719965484983,"S99999999 (Scotland)",40,"Male","White British","Not religious","English is main language but not the only one","Non-degree level qualifications","L3.2: Higher professional occupations -  ‘New’ employees","Yes","Yes","Yes","Fairly closely","It is mainly caused by human activity","Young hard-pressed families",0.875,0.8125,0.8125,0,0.666666666666667,0,0.9,1,0.4,0.6,0.833333333333333,0,0,1,40,1,0
3,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,-1,0,0,1,0,-1,0,NA,-0.5,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,-1,1,1,1,2,0,NA,NA,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",2.21431909933224,"S99999999 (Scotland)",44,"Female","White British","Religious (not actively practising)","English is only language","No academic or vocational qualifications","L13.4: Routine operative occupations","No","No","Yes","Fairly closely","It is partly caused by natural processes and partly caused by human activity","Constrained young families",0.625,0.3125,0.3125,0,0.166666666666667,0,0.3,0.4,0.2,0,0.5,NA,0,1,44,0,1
3,2,3,1,1,0,1,0,0,0,-1,0,1,-1,-1,1,1,1,0,1,0,1,1,-1,1,1,-1,-1,0,-0.5,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,1,-1,-1,0,0,0,0,0,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",2.96018204388821,"S99999999 (Scotland)",23,"Male","White British","Not religious","English is only language","Non-degree level qualifications","L10: Lower supervisory occupations","Yes","No","Yes","Fairly closely","It is entirely caused by natural processes","Constrained young families",0.625,0.3125,0.3125,0.25,0,-0.333333333333333,0.3,0.2,0.0666666666666667,0.4,-0.166666666666667,0,0,1,23,1,0
4,3,4,4,4,3,0,0,0,1,-1,0,-1,0,-1,-1,1,1,-1,1,1,-1,1,1,-1,1,1,1,-0.5,0.5,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,4,3,0,1,-1,1,1,0,0,NA,-1,"Yes, my own suspicions","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.849743281651755,"S99999999 (Scotland)",30,"Male","White British","Not religious","English is only language","Non-degree level qualifications","L12.1: Semi-routine sales occupations","Yes","No","Yes","Very closely","It is mainly caused by human activity","Endeavouring flat dwellers",0.875,0.9375,0.9375,0.25,-0.333333333333333,-0.666666666666667,0.4,0.8,0.2,0.7,0.166666666666667,0.166666666666667,1,1,30,1,0
